Activity_56432_ActivityPlot,aaDV,h活动_Activity_A.csv,134,Activity,ActivityPlot,,艾尔沃斯的冰雪终年不化，正如她的仇恨。\n当未来与过去的双手交叠，战士将高举剑刃，向命运发起复仇的冲锋。\n当她迎向黑色的浪涛，你是她的旌旗。,アイズルワースの氷雪は永遠に溶けない。彼女の憎しみのように。\n未来と過去が交錯するとき、戦士は剣を掲げ、運命に復讐の牙を向く。\nあなたは、黒い波涛へ踏み込む彼女の戦旗になれ。,,,,,,,,,,,,,,
Activity_56432_ActivityStageEndContent,aaDW,h活动_Activity_A.csv,134,Activity,ActivityStageEndContent,,活动已结束，当前仅可参与「山峦巨口」,イベントは終了し、現在は「山岳の大口」のみ参加可能です。,,,,,,,,,,,,,,
AvgDialog_6811_Content_1,aoVw,avgV1.3本源希洛大型支线_AvgDialog_C_M.csv,8,AvgDialog,Content,,雪原来客,雪原の来訪者,,,,,,,,,,,,,,
AvgDialog_6811_Content_2,aoVV,avgV1.3本源希洛大型支线_AvgDialog_C_M.csv,9,AvgDialog,Content,,勒姆瓦希事件结束一月后,ヴォルムワヒ事件終結\n一ヶ月後,,,,,,,,,,,,,,
AvgDialog_6811_Content_3,aoWg,avgV1.3本源希洛大型支线_AvgDialog_C_M.csv,10,AvgDialog,Content,本源希洛？,这里，就是艾尔沃斯？,ここがアイズルワースか？,,,,,,,,,,,,,,
AvgDialog_6811_Content_4,aoWr,avgV1.3本源希洛大型支线_AvgDialog_C_M.csv,11,AvgDialog,Content,赫伯特,没错。欢迎回家，希洛。,ああ、そうだ。\nおかえり、へロット。,,,,,,,,,,,,,,
AvgDialog_6811_Content_5,aoWC,avgV1.3本源希洛大型支线_AvgDialog_C_M.csv,12,AvgDialog,Content,赫伯特,你想要去的山，你想要见的人，都在这里。,君が望んでいた山も、会いたい人も、すべてここにある。,,,,,,,,,,,,,,
AvgDialog_6811_Content_6,aoWN,avgV1.3本源希洛大型支线_AvgDialog_C_M.csv,13,AvgDialog,Content,,赫伯特伸出手，指向前方风雪覆盖的群山。,ハーバートは手を伸ばし、前方の風雪に覆われた山々を指差した。,,,,,,,,,,,,,,
AvgDialog_6811_Content_7,aoWY,avgV1.3本源希洛大型支线_AvgDialog_C_M.csv,14,AvgDialog,Content,本源希洛？,你确定，她会出现？,本当に、奴は現れるのか？,,,,,,,,,,,,,,
AvgDialog_6811_Content_8,aoXj,avgV1.3本源希洛大型支线_AvgDialog_C_M.csv,15,AvgDialog,Content,赫伯特,"就像你会出现在这里一样。这是命运的召唤。
没有人能够拒绝命运，不是吗？",君がここに現れたのと同じ、これは運命の呼び声だ。\n運命を拒める者などいない、そうだろう？,,,,,,,,,,,,,,
AvgDialog_6811_Content_9,aoXu,avgV1.3本源希洛大型支线_AvgDialog_C_M.csv,16,AvgDialog,Content,,听见这话，少女咧嘴一笑，露出两颗尖利的牙。,その言葉に、少女は口元を歪めて笑い、鋭い牙を露わにした。,,,,,,,,,,,,,,
