AvgDialog_73784_Content_32,apYW,avg星辰章2_AvgDialog_C_M.csv,39,AvgDialog,Content,熔毁·朵尔,都一样。你是我的重要实验成果，必须时刻处于我的掌控之下。,どちらも同じよ。あなたはわたしの重要な実験成果なのだから、常にわたしの管理下に置くのは当然のことよ。
AvgDialog_73784_Content_33,apYX,avg星辰章2_AvgDialog_C_M.csv,40,AvgDialog,Content,熔毁·朵尔,事实上，如果不是必须重建实验室，而你又执意要去找威廉，我不会让你离开我的视线。,正直に言って、実験室の再建さえなければ、あなたの意思など関係なく、目の届かないところへ行かせたりしなかったでしょうね。
AvgDialog_73784_Content_34,apYY,avg星辰章2_AvgDialog_C_M.csv,41,AvgDialog,Content,玩家,我还能说什么……谢谢你的支持？,私はそれに何と言うべきなのかな……協力してくれてありがとう？
AvgDialog_73784_Content_35,apYZ,avg星辰章2_AvgDialog_C_M.csv,42,AvgDialog,Content,熔毁·朵尔,不用谢，有需要就联系我。,どういたしまして。何かあったら連絡しなさい。
AvgDialog_73784_Content_36,apZa,avg星辰章2_AvgDialog_C_M.csv,43,AvgDialog,Content,熔毁·朵尔,我还挤得出时间来关注下自己的小狗。,自分の子犬を気にかける時間くらい、まだ作れるわ。
AvgDialog_73784_Content_37,apZb,avg星辰章2_AvgDialog_C_M.csv,44,AvgDialog,Content,,随后，通讯彻底断线，四周恢复了寂静。,そうして通信は完全に途絶え、周囲には再び静寂が戻った。
AvgDialog_73784_Content_38,apZc,avg星辰章2_AvgDialog_C_M.csv,45,AvgDialog,Content,玩家,……算了，还是先想想怎么找到威廉吧。,……まあいいや。今はどうやってウィリアムを見つけるか考えよう。
AvgDialog_73784_Content_39,apZd,avg星辰章2_AvgDialog_C_M.csv,46,AvgDialog,Content,玩家,我先是看到了形似威廉的身影，然后一路追着他进入了树林……,最初はウィリアムに似た人影を見かけたから、森の奥まで追いかけて……
AvgDialog_73784_Content_40,apZf,avg星辰章2_AvgDialog_C_M.csv,47,AvgDialog,Content,玩家,嘿，停下！,ねえ、待って！
AvgDialog_73784_Content_41,apZg,avg星辰章2_AvgDialog_C_M.csv,48,AvgDialog,Content,,形似威廉的身影无动于衷，继续奔跑，丝毫没有减缓的打算。,人影は反応することなく走り続け、速度を落とす気配すらなかった。
AvgDialog_73784_Content_42,apZh,avg星辰章2_AvgDialog_C_M.csv,49,AvgDialog,Content,玩家,威廉？！,ウィリアム！？
AvgDialog_73784_Content_43,apZi,avg星辰章2_AvgDialog_C_M.csv,50,AvgDialog,Content,,你尝试叫了一声，对方终于停步，转过身来。,あなたが声をかけようとしたとき、彼はようやく足を止めて振り返った。
AvgDialog_73784_Content_44,apZj,avg星辰章2_AvgDialog_C_M.csv,51,AvgDialog,Content,,但你什么都没有看到。,だが、その顔には何もなかった。
AvgDialog_73784_Content_45,apZk,avg星辰章2_AvgDialog_C_M.csv,52,AvgDialog,Content,,那一瞬间，诡异可憎的嘶鸣忽然响起，令你的意识出现恍惚。,突如、おぞましく不気味な嘶きが響き渡り、あなたの意識は朦朧とし始めた。
AvgDialog_73784_Content_46,apZl,avg星辰章2_AvgDialog_C_M.csv,53,AvgDialog,Content,,昏沉中，似有无数虫子欢快鸣叫着穿透你的头皮，爬过你的大脑，虫足上的纤毛拂动你最细微的神经末梢，令你的汗毛根根炸起。,ぼんやりとした意識の中、無数の虫が歓喜の声を上げながら脳を這い回る。虫の脚の繊毛があなたの神経を撫で、全身の毛が逆立った。
AvgDialog_73784_Content_47,apZm,avg星辰章2_AvgDialog_C_M.csv,54,AvgDialog,Content,玩家,滚开！,消えろ！
AvgDialog_73784_Content_48,apZn,avg星辰章2_AvgDialog_C_M.csv,55,AvgDialog,Content,,你挥舞手臂驱赶这些亦真亦幻的虫子，再次睁眼，就已经出现在疗养院内。,あなたは腕を振り回し、幻とも現実ともつかない虫たちを追い払う。\nそして再び目を開いたときには、すでに療養所の中にいた。
AvgDialog_73784_Content_49,apZo,avg星辰章2_AvgDialog_C_M.csv,56,AvgDialog,Content,玩家,难道我闯入了未知密境，或是谁的梦境？,未知の密境に迷い込んだのかな、それとも誰かの夢の中に……？
AvgDialog_73784_Content_50,apZq,avg星辰章2_AvgDialog_C_M.csv,57,AvgDialog,Content,玩家,目前信息有限，无法下定结论。或许，我应该找人问一下。,今のままだと情報が少なすぎて、結論は出せないな。\nひとまず、誰かに話を聞いてみよう。
AvgDialog_73784_Content_51,apZr,avg星辰章2_AvgDialog_C_M.csv,58,AvgDialog,Content,,"哒哒哒——
就在这时，一名带着口罩的医生从附近路过。",コツ、コツ、コツ——\nちょうどそのとき、マスクをつけた医師が近くを通りかかった。
AvgDialog_73784_Content_52,apZs,avg星辰章2_AvgDialog_C_M.csv,59,AvgDialog,Content,玩家,你好，请问这里——,あの、すみません。ここは——
AvgDialog_73784_Content_53,apZt,avg星辰章2_AvgDialog_C_M.csv,60,AvgDialog,Content,虫人医生,你是从哪个病房跑出来的？,君はどこの病室から抜け出してきたんだ？
AvgDialog_73784_Content_54,apZu,avg星辰章2_AvgDialog_C_M.csv,61,AvgDialog,Content,玩家,呃，我不是患者，只是不小心闯入的调查员。,えっと、私は患者ではありません。\nたまたまここに来た調査員です。
AvgDialog_73784_Content_55,apZv,avg星辰章2_AvgDialog_C_M.csv,62,AvgDialog,Content,虫人医生,只要进入这里就是患者。,ここに足を踏み入れた時点で、全員患者だ。
AvgDialog_73784_Content_56,apZw,avg星辰章2_AvgDialog_C_M.csv,63,AvgDialog,Content,虫人医生,<Red:患者禁止擅自离开病房！>,<Red:患者は無断で病室を離れてはならない！>
AvgDialog_73784_Content_57,apZx,avg星辰章2_AvgDialog_C_M.csv,64,AvgDialog,Content,虫人医生,<RedShake:患者禁止擅自离开病房！患者禁止擅自离开病房！！患者禁止擅自离开病房！！！>,<RedShake:患者は無断で病室を離れてはならない！患者は無断で病室を離れてはならない！！患者は無断で病室を離れてはならない！！！>
AvgDialog_73784_Content_58,apZy,avg星辰章2_AvgDialog_C_M.csv,65,AvgDialog,Content,,医生机械地重复着，忽然靠近，钳住你的手腕。,医師は機械のように同じ言葉を繰り返す。\nそして突然こちらに近づき、あなたの手首をがっちりと掴んだ。
AvgDialog_73784_Content_59,apZz,avg星辰章2_AvgDialog_C_M.csv,66,AvgDialog,Content,玩家,你在发什么疯，快放手！,何をするんですか！離してください！
AvgDialog_73784_Content_60,apZB,avg星辰章2_AvgDialog_C_M.csv,67,AvgDialog,Content,,你防御性阻拦他的动作，无意中扯掉了医生的口罩。,あなたは反射的に手を振りほどこうとして、思わず医師のマスクを引き剥がしてしまった。
AvgDialog_73784_Content_61,apZC,avg星辰章2_AvgDialog_C_M.csv,68,AvgDialog,Content,,如某种无形的帷幕被扯下，真实展露于你面前——,まるで目に見えない帳が引き裂かれたかのように、真実があなたの目の前で露わになる——
AvgDialog_73784_Content_62,apZD,avg星辰章2_AvgDialog_C_M.csv,69,AvgDialog,Content,,那本该是人脸的地方，不存在鼻子和嘴，只有虫类的扭曲复眼和尖锐口器。,本来なら人の顔であるはずのそこには、鼻も口もなかった。代わりにあったのは、虫のように歪んだ複眼と、鋭く尖った口器だった。
AvgDialog_73784_Content_63,apZE,avg星辰章2_AvgDialog_C_M.csv,70,AvgDialog,Content,虫脸医生,外来@1，入侵@2,外来@1、侵入@2
AvgDialog_73784_Content_64,apZF,avg星辰章2_AvgDialog_C_M.csv,71,AvgDialog,Content,,熟悉又刺耳的嘶鸣从那蠕动的口器中传出，让你觉得精神刺痛，意识模糊。,蠢く口器から、聞き覚えのある耳障りな嘶きが響く。\nその音はあなたの精神を刺し貫き、意識を朦朧とさせた。
AvgDialog_73784_Content_65,apZG,avg星辰章2_AvgDialog_C_M.csv,72,AvgDialog,Content,虫脸医生,@3收容@2,@3収容@2
AvgDialog_73784_Content_66,apZH,avg星辰章2_AvgDialog_C_M.csv,73,AvgDialog,Content,,在这亵渎虫鸣的呼唤下，更多医生出现，强硬地将你拖向最近的房间。,その冒涜的な虫の鳴き声に応じるように、さらに多くの医師たちが現れた。そして、あなたを無理やり近くの部屋へと引きずり込んだ。
AvgDialog_73784_Content_67,apZI,avg星辰章2_AvgDialog_C_M.csv,74,AvgDialog,Content,玩家,<Shake:……>,<Shake:……>
AvgDialog_73784_Content_68,apZJ,avg星辰章2_AvgDialog_C_M.csv,75,AvgDialog,Content,,你不敢轻举妄动——数不清的几丁质虫足穿透了你的双臂，甚至扎碎了你的臂骨。,あなたは動くことさえできなかった——キチン質の外骨格を持つ虫の足があなたの両腕を貫き、骨を砕いてしまったのだ。
AvgDialog_73784_Content_69,apZK,avg星辰章2_AvgDialog_C_M.csv,76,AvgDialog,Content,,最后，你像麻袋一样，被甩进了房间角落。,そのまま、あなたは麻袋のように部屋の隅へ放り投げられた。
AvgDialog_73784_Content_70,apZM,avg星辰章2_AvgDialog_C_M.csv,77,AvgDialog,Content,虫脸医生,@2外来@1，转化@2,@2外来@1、転化@2
AvgDialog_73784_Content_71,apZN,avg星辰章2_AvgDialog_C_M.csv,78,AvgDialog,Content,虫脸医生,转化@3,転化@3
AvgDialog_73784_Content_72,bqxh,avg星辰章2_AvgDialog_C_M.csv,79,AvgDialog,Content,,那诡异的嘶鸣越来越近，形成阴影将你彻底笼罩，带来生理与精神的双重惊悚。,不気味な嘶きが、少しずつ近づいてくる。その影に呑まれるように、あなたは生理的な嫌悪と精神的な恐怖に襲われた。
AvgDialog_73784_Content_73,bqxi,avg星辰章2_AvgDialog_C_M.csv,80,AvgDialog,Content,玩家,<Shake:滚……>,<Shake:失せろ……>
AvgDialog_73784_Content_74,bqxj,avg星辰章2_AvgDialog_C_M.csv,81,AvgDialog,Content,,你忍着疼痛去碰触银钥匙。在身体剧痛神志模糊的现在，你需要它的帮助。,あなたは痛みをこらえながら、シルバーキーに手を伸ばす。\n激痛で意識も朦朧としている今、それだけが頼りだった。
AvgDialog_73784_Content_75,bqxk,avg星辰章2_AvgDialog_C_M.csv,82,AvgDialog,Content,,但血液濡湿了一切。银钥匙从你的指尖滑了过去。,だが、あなたの手は血で濡れ、シルバーキーは指先をすり抜けて落ちてしまった。
AvgDialog_73784_Content_76,bqxl,avg星辰章2_AvgDialog_C_M.csv,83,AvgDialog,Content,虫脸医生,转化@3，转化@3,転化@3、転化@3
AvgDialog_73784_Content_77,bqxm,avg星辰章2_AvgDialog_C_M.csv,84,AvgDialog,Content,,阴影靠得越来越近，独属于虫子的触角，已经黏腻地舔舐上你的颅顶。,影はますます近づき、虫特有の触角があなたの頭をねっとりと舐めるように這い回る。
AvgDialog_73784_Content_78,bqxn,avg星辰章2_AvgDialog_C_M.csv,85,AvgDialog,Content,,你的大脑骤然刺痛，仿佛有什么东西穿透了大脑皮层，直达内里，刺穿了灵魂。,脳に突然鋭い痛みが走った。まるで何かが大脳皮質を貫いて奥へと侵入し、魂をも突き刺したかのような感覚だ。
AvgDialog_73784_Content_79,bqxo,avg星辰章2_AvgDialog_C_M.csv,86,AvgDialog,Content,玩家,<Shake:呃……>,<Shake:うっ……>
AvgDialog_73784_Content_80,bqxp,avg星辰章2_AvgDialog_C_M.csv,87,AvgDialog,Content,,这时，疗养院骤然响起一阵刺耳的铃声，仿佛来自于灵魂深处，无处不在。,そのとき、療養所中に耳をつんざくようなベルの音が鳴り響き、建物全体を震わせた。
AvgDialog_73784_Content_81,bqxq,avg星辰章2_AvgDialog_C_M.csv,88,AvgDialog,Content,虫脸医生,@2外来@1，入侵@2？,@2外来@1、侵入@2？
AvgDialog_73784_Content_82,bqxr,avg星辰章2_AvgDialog_C_M.csv,89,AvgDialog,Content,虫脸医生,收容@2外来@2！,収容@2外来@2！
AvgDialog_73784_Content_83,bqxs,avg星辰章2_AvgDialog_C_M.csv,90,AvgDialog,Content,,"短促怪异的虫鸣后，你看到那些恐怖身影正在远去。
而和他们一同远去的，还有光明。",短く奇怪な虫の鳴き声が聞こえた後、あの恐ろしい姿が遠ざかっていくのが見えた。
AvgDialog_73784_Content_84,bqxt,avg星辰章2_AvgDialog_C_M.csv,91,AvgDialog,Content,,门外的光逐渐变窄，成为细细的一条线，然后彻底消失。,扉の向こうから差し込んでいた光も次第に細くなり、やがて完全に消え去る。
AvgDialog_73784_Content_85,bqxu,avg星辰章2_AvgDialog_C_M.csv,92,AvgDialog,Content,,你陷入了原初的黑暗，在这陌生的地方，徒留一身伤口。,あなたは見知らぬその場所で、全身に傷を負ったまま、闇の中へと沈んでいった。
AvgDialog_73796_Content_1,aqiT,avg星辰章2_AvgDialog_C_M.csv,93,AvgDialog,Content,,不受控的梦,制御できぬ夢
AvgDialog_73796_Content_2,aqje,avg星辰章2_AvgDialog_C_M.csv,94,AvgDialog,Content,,未知的空间里，是不断摇动的灵摆，和微笑的克莱门汀。,見知らぬ空間に、揺れ続ける振り子と微笑むクレメンタインがいる。
AvgDialog_73796_Content_3,aqjp,avg星辰章2_AvgDialog_C_M.csv,95,AvgDialog,Content,玩家,为什么我会梦到克莱门汀？,どうして私はクレメンタインの夢を見ているんだろう？
AvgDialog_73796_Content_4,aqjA,avg星辰章2_AvgDialog_C_M.csv,96,AvgDialog,Content,克莱门汀（唤醒体）,怎么，您不喜欢我出现在您的梦境里吗？,あら、私があなたの夢に現れるのがお気に召しませんか？
AvgDialog_73796_Content_5,aqjL,avg星辰章2_AvgDialog_C_M.csv,97,AvgDialog,Content,克莱门汀（唤醒体）,没关系，我理解您在治疗过程中出现的小情绪，只是讳疾忌医可不好哦。,別に構いません。治療の過程で小さな感情の揺れが生じるのは、よくあることです。ただ、医師に病を隠すのはよくありませんね。
AvgDialog_73796_Content_6,aqjW,avg星辰章2_AvgDialog_C_M.csv,98,AvgDialog,Content,克莱门汀（唤醒体）,现在，请您坐下，心理治疗要开始了。,さあ、お座りください。心理療法を始めましょう。
AvgDialog_73796_Content_7,aqjZ,avg星辰章2_AvgDialog_C_M.csv,99,AvgDialog,Content,玩家,心理治疗？这完全搞错了。我是来找威廉的。,心理療法？違う、私はウィリアムを探しに来たんだ。
AvgDialog_73796_Content_8,aqka,avg星辰章2_AvgDialog_C_M.csv,100,AvgDialog,Content,玩家,……我跟你说这些干什么，这是我的梦境。只要我想苏醒，就一定可以醒来。,……なんでこんなことを話してるんだろう？これは私の夢なんだから、目覚めようと思えば、いつでも目覚められるはず。
AvgDialog_73796_Content_9,aqkb,avg星辰章2_AvgDialog_C_M.csv,101,AvgDialog,Content,,"你闭上眼睛，集中精神让自己清醒。
因此，你没听到那一声极轻的微笑。",あなたは目を閉じ、精神を集中させて意識を覚醒させようとする。\nそのせいで、かすかな微笑みの気配に気づくことができなかった。
AvgDialog_73796_Content_10,aqiU,avg星辰章2_AvgDialog_C_M.csv,102,AvgDialog,Content,克莱门汀（唤醒体）,虽然遗憾您拒绝了我的心理治疗，但我尊重您的决定。毕竟，让人安心是我们的宗旨。,心理療法を拒まれてしまったのは残念ですが、あなたの判断を尊重します。人に安心を与えることが、私たちの目的ですから。
AvgDialog_73796_Content_11,aqiV,avg星辰章2_AvgDialog_C_M.csv,103,AvgDialog,Content,克莱门汀（唤醒体）,不过，我们很快就会再见面的，我有预感。,ですが、すぐにまたお会いすることになるでしょう。\nそんな予感がします。
AvgDialog_73796_Content_12,aqiW,avg星辰章2_AvgDialog_C_M.csv,104,AvgDialog,Content,克莱门汀（唤醒体）,希望那一天，您能够接受我的治疗。,そのときはどうか、私の治療を受け入れてくださいね。
AvgDialog_73796_Content_13,aqiX,avg星辰章2_AvgDialog_C_M.csv,105,AvgDialog,Content,,随后，克莱门汀的声音彻底消失，你忍不住睁开了眼睛。,やがてクレメンタインの声は完全に聞こえなくなった。\nあなたは目を開く。
AvgDialog_73796_Content_14,aqiY,avg星辰章2_AvgDialog_C_M.csv,106,AvgDialog,Content,玩家,这是……我的宿舍！？,ここは……私の寮！？
AvgDialog_73796_Content_15,aqiZ,avg星辰章2_AvgDialog_C_M.csv,107,AvgDialog,Content,,你站起来，虽然脑海仍旧隐隐作痛，身体也并未痊愈，但此刻你顾不上这些。,頭の奥にはまだ鈍い痛みが残り、体も完全に回復していなかったが、今はそれどころではない。
AvgDialog_73796_Content_16,aqja,avg星辰章2_AvgDialog_C_M.csv,108,AvgDialog,Content,玩家,熟悉的布局和家具，还有这满是课本的课桌……这里确实是我的宿舍。,見慣れた間取りと家具、そして教科書が積まれた机……ここは確かに自分の寮だった。
AvgDialog_73796_Content_17,aqjb,avg星辰章2_AvgDialog_C_M.csv,109,AvgDialog,Content,玩家,不知有多少次，我都是在这里，匆忙赶那怎么也做不完的作业。,何度ここで、終わりの見えない課題に追われながら、慌ただしく時間を過ごしただろう。
AvgDialog_73796_Content_18,aqjc,avg星辰章2_AvgDialog_C_M.csv,110,AvgDialog,Content,熔毁·朵尔,可怜的小狗还没有从噩梦里清醒？,かわいそうに、まだ悪夢から目覚めていないの？
AvgDialog_73796_Content_19,aqjd,avg星辰章2_AvgDialog_C_M.csv,111,AvgDialog,Content,熔毁·朵尔,这个世界没有「你」，自然也不会有关于「你」的存在。,この世界に「あなた」は存在しない。\n当然、「あなた」に関するものも存在しないはずよ。
AvgDialog_73796_Content_20,aqjf,avg星辰章2_AvgDialog_C_M.csv,112,AvgDialog,Content,玩家,但是这确实……,だけど、これは確かに……
AvgDialog_73796_Content_21,aqjg,avg星辰章2_AvgDialog_C_M.csv,113,AvgDialog,Content,熔毁·朵尔,人的大脑有诸多缺陷，视觉欺骗就是其一。试着深入接触看看。,人間の脳には多くの欠陥があるの。視覚的な錯覚もその一つよ。\nもっと近づいて、よく確かめてみなさい。
AvgDialog_73796_Content_22,aqjh,avg星辰章2_AvgDialog_C_M.csv,114,AvgDialog,Content,,翻阅桌上的书本,机の上の本をめくる
AvgDialog_73796_Content_23,aqji,avg星辰章2_AvgDialog_C_M.csv,115,AvgDialog,Content,,书本被翻开，露出朵尔对你的认可评语，以及完成作业的奖励：更多更难的作业。,本を開くと、ドールからの評価コメントとともに、課題達成の報酬が目に入った——さらに多くの難しい課題が。
AvgDialog_73796_Content_24,aqjj,avg星辰章2_AvgDialog_C_M.csv,116,AvgDialog,Content,玩家,……为什么穿越到另一个世界还有这么多作业要做，饶了我吧。,……どうして別の世界に来てまで、こんなに課題があるんだろう。\n勘弁してほしいよ。
AvgDialog_73796_Content_25,aqjk,avg星辰章2_AvgDialog_C_M.csv,117,AvgDialog,Content,,查看角落的绿植,部屋の隅の観葉植物を調べる
AvgDialog_73796_Content_26,aqjl,avg星辰章2_AvgDialog_C_M.csv,118,AvgDialog,Content,,你摘下绿植的一片叶子，仔细审视，随后放到了嘴里。,あなたは観葉植物の葉を一枚摘み取り、じっくり観察したあと、それを口に入れてみた。
AvgDialog_73796_Content_27,aqjm,avg星辰章2_AvgDialog_C_M.csv,119,AvgDialog,Content,熔毁·朵尔,原来你有这种异食癖，我记下了。以后你的三餐都会换成这种植物。,あなたにそんな異食癖があったとはね。記録しておきましょう。\n今後の食事はこの植物に変更しておくわ。
AvgDialog_73796_Content_28,aqjn,avg星辰章2_AvgDialog_C_M.csv,120,AvgDialog,Content,玩家,并没有，我只是在检验它的真实性！,違うって、ただ本物かどうか確かめただけだよ！
AvgDialog_73796_Content_29,aqjo,avg星辰章2_AvgDialog_C_M.csv,121,AvgDialog,Content,熔毁·朵尔,所以结果是？,それで、結果は？
AvgDialog_73796_Content_30,aqjq,avg星辰章2_AvgDialog_C_M.csv,122,AvgDialog,Content,玩家,是真的，这里的一切都是真的。,本物だよ。ここにあるものはすべて本物だ。
AvgDialog_73796_Content_31,aqjr,avg星辰章2_AvgDialog_C_M.csv,123,AvgDialog,Content,熔毁·朵尔,看来，你的视觉、嗅觉、听觉、味觉、触觉统统背叛了你。,どうやらあなたの視覚、嗅覚、聴覚、味覚、触覚、そのすべてがあなたを裏切っているようね。
AvgDialog_73796_Content_32,aqjs,avg星辰章2_AvgDialog_C_M.csv,124,AvgDialog,Content,熔毁·朵尔,也就是说，这里<Yellow:深层连接了你的意识>，成为你此刻的真实。,つまり、この場所は<Yellow:あなたの意識と深く繋がり>、今この瞬間、あなたにとっての現実となっている。
AvgDialog_73796_Content_33,aqjt,avg星辰章2_AvgDialog_C_M.csv,125,AvgDialog,Content,玩家,也许不只是意识连接那么简单……,たぶん、それだけじゃないと思うけど……
AvgDialog_73796_Content_34,aqju,avg星辰章2_AvgDialog_C_M.csv,126,AvgDialog,Content,熔毁·朵尔,有意思。所以你的证据是？,面白いわね。その根拠は？
AvgDialog_73796_Content_35,aqjv,avg星辰章2_AvgDialog_C_M.csv,127,AvgDialog,Content,玩家,虽然不知道我的身体由什么构成，但我相信达芙黛尔，她不会以次充好。,私の体が何でできているのかはわからないけど、ダフォダイルのことは信頼できる。彼女は粗悪品をつかませるようなことはしないはず。
AvgDialog_73796_Content_36,aqjw,avg星辰章2_AvgDialog_C_M.csv,128,AvgDialog,Content,玩家,然而我的伤口现在还疼着，大脑的感觉也很异常。,でも、傷はまだ痛むし、頭の中もどこか変な感じがする。
