AvgDialog_23852_Content_17,aiLT,avg章5新_AvgDialog_C_M.csv,24,AvgDialog,Content,玩家,"冷静，冷静。
从头开始想想，为什么我会在这艘船上……","침착하자, 침착해. 처음부터 다시 생각해 보자. 왜 내가 이 배에 있는 거지……"
AvgDialog_23852_Content_18,aiLU,avg章5新_AvgDialog_C_M.csv,25,AvgDialog,Content,拉蒙娜,赫伯特有关…纹样…弗朗西斯的日记……港口…,허버트에 대한… 문양… 프랜시스의 일기…… 항구…
AvgDialog_23852_Content_19,aiLV,avg章5新_AvgDialog_C_M.csv,26,AvgDialog,Content,拉蒙娜,准备好了就出发吧，我会一如既往担任你的搭档。,준비가 끝났다면 출발하자. 언제나처럼 내가 든든한 파트너가 되어줄게.
AvgDialog_23852_Content_20,aiLX,avg章5新_AvgDialog_C_M.csv,27,AvgDialog,Content,朵尔,这次的…教会……秘密……你要——,이번… 교회…… 비밀…… 넌——
AvgDialog_23852_Content_21,aiLY,avg章5新_AvgDialog_C_M.csv,28,AvgDialog,Content,玩家,……唔！,……윽!
AvgDialog_23852_Content_22,aiLZ,avg章5新_AvgDialog_C_M.csv,29,AvgDialog,Content,,"刚回忆起一些零星的画面，剧烈的疼痛就切碎了你的记忆。
胃液反流，灼烧着你的咽喉，新鲜空气在此刻也成为了奢侈品。","짧은 장면들을 떠올리자, 극심한 통증이 그 기억을 가른다. 위액이 역류해 목구멍을 태웠으며, 이 순간 신선한 공기는 사치일 뿐이다."
AvgDialog_23852_Content_23,aiMa,avg章5新_AvgDialog_C_M.csv,30,AvgDialog,Content,玩家,"呼——我和拉蒙娜一起离开了学校……对，拉蒙娜，要找到拉蒙娜。
如果是她的话，一定知道发生了什么。","후우—— 라모나와 함께 학교를 떠났어…… 그래, 라모나, 라모나를 찾아야 해. 라모나라면 분명 무슨 일이 있었는지 알고 있을 거야."
AvgDialog_23852_Content_24,aiMb,avg章5新_AvgDialog_C_M.csv,31,AvgDialog,Content,,连接通讯器,통신기를 연결한다.
AvgDialog_23852_Content_25,aiMc,avg章5新_AvgDialog_C_M.csv,32,AvgDialog,Content,玩家,拉蒙娜，你能听见吗？你在哪里？,"라모나, 들려? 어디 있어?"
AvgDialog_23852_Content_26,aiMd,avg章5新_AvgDialog_C_M.csv,33,AvgDialog,Content,,忽略了自灵魂深处传来的疼痛，你像平时那样驱使着银芯通讯器。,"영혼 깊은 곳에서 울려 퍼지는 고통을 무시하고, 당신은 평소처럼 은심 통신기를 사용했다."
AvgDialog_23852_Content_27,aiMe,avg章5新_AvgDialog_C_M.csv,34,AvgDialog,Content,,此时，你才发现那枚象征着身份的<Yellow:胸针>，并不在你的衣襟上。,그제서야 당신은 신분을 드러내는 <Yellow:브로치>가 옷깃에 없다는 것을 깨달았다.
AvgDialog_23852_Content_28,aiMf,avg章5新_AvgDialog_C_M.csv,35,AvgDialog,Content,玩家,怎么会？！,말도 안 돼!
AvgDialog_23852_Content_29,aiMg,avg章5新_AvgDialog_C_M.csv,36,AvgDialog,Content,玩家,"冷静，冷静……
还有办法，试试精神追溯吧。","침착해, 침착하자…… 아직 방법은 남아있어. 정신 추적을 시도해 보자."
AvgDialog_23852_Content_30,aiMi,avg章5新_AvgDialog_C_M.csv,37,AvgDialog,Content,,你深吸一口气，暗示自己忽略浑身的不适，再度沉入了精神深潭。,"당신은 숨을 깊게 들이쉬며, 전신의 불편함을 무시하도록 스스로를 다잡은 뒤, 다시금 정신의 깊은 연못으로 가라앉았다."
AvgDialog_23852_Content_31,aiMj,avg章5新_AvgDialog_C_M.csv,38,AvgDialog,Content,,精神世界闪着无数的光斑，每个星点都代表了一个鲜活的灵魂——数量远远超过你的想象。,"정신 세계는 수많은 빛무리로 빛나고 있었고, 제각각 살아있는 영혼을 나타냈다. 그리고 그 수는 당신의 예상을 훨씬 뛰어넘었다."
AvgDialog_23852_Content_32,aiMk,avg章5新_AvgDialog_C_M.csv,39,AvgDialog,Content,玩家,船上居然有这么多人？奇怪……,배에 이렇게나 많은 사람이 있다고? 이상해……
AvgDialog_23852_Content_33,aiMl,avg章5新_AvgDialog_C_M.csv,40,AvgDialog,Content,,"压下好奇心和一点没由来的恐惧，你将注意力集中在自己身上。
「链接」犹如一根坚韧的脐带，将两个格外璀璨的灵牵引向你。","호기심과 미지의 두려움을 억누르고, 당신은 자신에게 주의를 돌린다. 「링크」는 마치 강인한 탯줄처럼 두 개의 유독 빛나는 영혼을 당신에게 이끈다."
AvgDialog_23852_Content_34,aiMm,avg章5新_AvgDialog_C_M.csv,41,AvgDialog,Content,玩家,两个链接？除了拉蒙娜，还有其他人参加了这次任务吗？,두 개의 링크? 라모나 말고도 다른 사람이 이 임무에 참가한 건가?
AvgDialog_23852_Content_35,aiMn,avg章5新_AvgDialog_C_M.csv,42,AvgDialog,Content,,你的窥视惊起了一片涟漪，其中一个灵知似乎受到了惊扰。没等你感受得更仔细些，祂先缓慢地转动了几番，最后锁定了你的方位。,"당신의 염탐은 파문을 일으켰고, 이에 한 영혼이 동요한 듯했다. 더 자세히 느끼기도 전 그것은 천천히 뒤를 돌아보더니, 끝내 당신의 위치를 포착해 낸다."
AvgDialog_23852_Content_36,aiMo,avg章5新_AvgDialog_C_M.csv,43,AvgDialog,Content,,脊背窜上没由来的寒冷，没等你反应过来，那个陌生的链接对象竟朝你的所在猛地袭来！,그러자 등골에 원인을 알 수 없는 한기가 솟아올랐다. 반응할 틈도 없이 낯선 링크 대상은 당신을 향해 맹렬히 달려들기 시작했다!
AvgDialog_23852_Content_37,aiMp,avg章5新_AvgDialog_C_M.csv,44,AvgDialog,Content,,无暇思考链接另一头到底是何方神圣，本能驱使着你从精神世界中抽离，向反方向迈开了双腿。,링크 건너편의 정체를 생각할 여유도 없었다. 본능은 당신을 정신 세계의 반대 방향으로 달려 나가게 만든다.
AvgDialog_23852_Content_38,aiMq,avg章5新_AvgDialog_C_M.csv,45,AvgDialog,Content,,——！,——!
AvgDialog_23852_Content_39,aiMr,avg章5新_AvgDialog_C_M.csv,46,AvgDialog,Content,,巧合一般，船体在你落脚瞬间发出尖锐的嚎叫，像钢铁巨兽濒死前的悲鸣，暗示自己即将无力抵抗大海。,"공교롭게도 당신이 선체 위로 발을 딛는 순간, 그것은 날카로운 비명을 내지른다. 마치 거대한 강철 짐승이 목숨을 잃기 전 내뱉는 울음소리처럼. 자신도 곧 바다를 헤쳐 나갈 힘을 잃으리라는 것을 암시하듯."
AvgDialog_23852_Content_40,aiMt,avg章5新_AvgDialog_C_M.csv,47,AvgDialog,Content,？？？,"在这种情形下深入精神世界，视危机为无物。
粗心，狂妄。","이런 상황에서 정신 세계에 파고드는 것은, 눈앞의 위기에서 눈을 돌리는 것과 같다. 경솔하고, 오만하기 짝이 없다."
AvgDialog_23852_Content_41,aiMu,avg章5新_AvgDialog_C_M.csv,48,AvgDialog,Content,,柔软、冰凉如橙肉的触肢拦住了险些失去平衡的身体，将你稳稳地扶在原地。,차갑고 오렌지 과육처럼 부드러운 감촉의 촉수가 균형을 잃을 뻔한 당신의 몸을 붙잡아 바로 설 수 있도록 지탱한다.
AvgDialog_23852_Content_42,aiMv,avg章5新_AvgDialog_C_M.csv,49,AvgDialog,Content,？？？,余没想到，你是如此莽撞之人。,네 녀석이 이리도 무모한 자일 줄은 미처 몰랐군.
AvgDialog_23852_Content_43,aiMw,avg章5新_AvgDialog_C_M.csv,50,AvgDialog,Content,玩家,图鲁？！,툴루?!
AvgDialog_23852_Content_44,aiMx,avg章5新_AvgDialog_C_M.csv,51,AvgDialog,Content,玩家,你……,너……
AvgDialog_23852_Content_45,aiMy,avg章5新_AvgDialog_C_M.csv,52,AvgDialog,Content,,你怎么醒着？,깨어 있기도 하는구나?
AvgDialog_23852_Content_46,aiMz,avg章5新_AvgDialog_C_M.csv,53,AvgDialog,Content,,少年唤醒体睨了你一眼，沉静又不失威严的目光在你身上停留。,"소년 모습의 각성체는 당신을 한 번 째려보더니, 차분하면서도 위엄을 잃지 않는 시선으로 돌아와 당신을 바라본다."
AvgDialog_23852_Content_47,aiMA,avg章5新_AvgDialog_C_M.csv,54,AvgDialog,Content,图鲁,这次的不敬之言，余权当没有听见过。,이번의 불경한 언사는 듣지 못한 것으로 하지.
AvgDialog_23852_Content_48,aiMB,avg章5新_AvgDialog_C_M.csv,55,AvgDialog,Content,,你怎么也在这？,왜 이곳에 있는 거지?
AvgDialog_23852_Content_49,aiMC,avg章5新_AvgDialog_C_M.csv,56,AvgDialog,Content,,少年唤醒体颇为意外地抬了抬眉，用审视的目光来回打量了你几番。,"소년 각성체는 의외라는 듯 눈썹을 살짝 치켜올리더니, 당신을 위아래로 몇 번이고 훑기 시작한다."
AvgDialog_23852_Content_50,aiME,avg章5新_AvgDialog_C_M.csv,57,AvgDialog,Content,图鲁,还有开玩笑的余力，看来你并无大碍。,"농담할 기력이 남아 있는 것을 보니, 별다른 이상은 없나보군."
AvgDialog_23852_Content_51,aiMF,avg章5新_AvgDialog_C_M.csv,58,AvgDialog,Content,图鲁,看来，方才那片刻的链接消失，只是灵知受扰而产生的短时混乱。,"아무래도 조금 전 순간적으로 링크가 사라진 이유는, 영지의 교란으로 발생한 일시적인 혼란인 모양이다."
AvgDialog_23852_Content_52,aiMG,avg章5新_AvgDialog_C_M.csv,59,AvgDialog,Content,,"和萝坦、奥吉尔等人相同，图鲁是受<Yellow:弥萨格>监管的诸多唤醒体之一。
但在弥萨格受训的一年中，你只见过他寥寥数面。","로탄, 오지에 등과 마찬가지로 툴루는 <Yellow:미사그>의 감시를 받는 많은 각성체 중 하나다. 하지만 당신이 미사그에서 훈련을 받았던 지난 1년 동안은 그를 몇 번 보지 못했다."
AvgDialog_23852_Content_53,aiMH,avg章5新_AvgDialog_C_M.csv,60,AvgDialog,Content,,据说图鲁大部分时间都处于沉睡中，醒来的次数屈指可数。让他与调查员同行执行任务，更是天方夜谭。,"툴루는 대부분의 시간 동안 깊은 잠에 빠져있으며, 깨어나는 횟수는 손에 꼽을 정도라고 전해진다. 그런 그가 조사원과 함께 임무를 수행하는 것은 더더욱 말도 안 되는 이야기다."
AvgDialog_23852_Content_54,aiMI,avg章5新_AvgDialog_C_M.csv,61,AvgDialog,Content,,但此时，你们被无形的<Yellow:链接>紧紧捆绑，图鲁如风暴般磅礴的灵知不断洗刷着你的精神领域。,"하지만 지금 이 순간 당신과 툴루는 보이지 않는 <Yellow:링크>에 의해 단단히 묶여있었으며, 폭풍처럼 웅장한 툴루의 영지가 끊임없이 당신의 정신 영역을 휩쓸고 있었다."
AvgDialog_23852_Content_55,aiMJ,avg章5新_AvgDialog_C_M.csv,62,AvgDialog,Content,玩家,链接消失？不对…说到底，我和你的链接究竟是怎么回事？你又为什么会在校外？,링크가 사라졌어? 아냐… 애초에 너와 나의 링크는 도대체 어떻게 된 거지? 넌 또 왜 학교 밖에 있는 거고?
AvgDialog_23852_Content_57,aiML,avg章5新_AvgDialog_C_M.csv,64,AvgDialog,Content,玩家,那女孩？降神仪式？,그녀? 강신 의식이라고?
AvgDialog_23852_Content_58,aiMM,avg章5新_AvgDialog_C_M.csv,65,AvgDialog,Content,,你与图鲁间的气氛陡然凝滞，片刻，他长叹一口气，脸上出现了与稚嫩面容格格不入的严肃神情。,"당신과 툴루 사이의 공기가 순간 멈춘다. 잠시 후 그가 깊은 한숨을 내쉬자, 앳된 얼굴과 어울리지 않는 진지한 표정이 드러난다."
AvgDialog_23852_Content_59,aiMN,avg章5新_AvgDialog_C_M.csv,66,AvgDialog,Content,图鲁,你还记得多少？,얼마나 기억하고 있지?
AvgDialog_23852_Content_60,aiMP,avg章5新_AvgDialog_C_M.csv,67,AvgDialog,Content,玩家,我和拉蒙娜为执行调查任务离开了学校，至于剩下的……,"나와 라모나는 조사 임무 때문에 학교를 떠났고, 그 이후로는……"
AvgDialog_23852_Content_61,aiMQ,avg章5新_AvgDialog_C_M.csv,68,AvgDialog,Content,,你摇了摇头。你不知道自己是否受到了什么外力影响，但有一点你非常肯定：你的身体在阻止你去回忆它们。,"당신은 고개를 젓는다. 어떤 외부의 영향인지는 알 수 없지만, 한 가지는 확실했다. 당신의 몸이 그 기억을 떠올리는 것을 막고 있다는 점이다."
AvgDialog_23852_Content_62,aiMR,avg章5新_AvgDialog_C_M.csv,69,AvgDialog,Content,玩家,“群星正在向应去之处升起”——说明你知道仪式的条件。,「별들이 제자리를 찾을 때」——의식의 조건만은 기억하고 있어.
AvgDialog_23852_Content_63,aiMS,avg章5新_AvgDialog_C_M.csv,70,AvgDialog,Content,玩家,降神仪式——究竟是什么情况？还有这些鱼人又是什么来路？,강신 의식이라니... 대체 무슨 일이야? 그리고 이 어인들은 뭐고?
AvgDialog_23852_Content_64,aiMT,avg章5新_AvgDialog_C_M.csv,71,AvgDialog,Content,玩家,虽然我想不起来到底发生了什么，但这链接不会骗人，我们理应是站在同一阵营的——图鲁，我需要你告诉我到底发生了什么。,"아무것도 기억나진 않지만, 링크는 거짓말을 하지 않아. 우린 같은 편일 거야. 툴루, 대체 무슨 일이 일어나고 있는지 알려줘."
AvgDialog_23852_Content_65,aiMU,avg章5新_AvgDialog_C_M.csv,72,AvgDialog,Content,,图鲁身上流露出些许疲惫，他阖上了眼，似是需要一些时间整理思绪。,툴루는 지친 기색으로 눈을 감고 생각을 정리했다.
AvgDialog_23852_Content_66,aiMV,avg章5新_AvgDialog_C_M.csv,73,AvgDialog,Content,图鲁,"未曾注意到你的异样，是余的过失。
以人类之身被卷入如此事件，看来对你不是全无影响。","그대의 이변을 눈치채지 못한 것은 짐의 과실이니라.\n인간의 몸으로 이런 사건에 휘말렸으니, 그대에게 영향이 없을 리가 없겠지."
AvgDialog_23852_Content_67,aiMW,avg章5新_AvgDialog_C_M.csv,74,AvgDialog,Content,,"但「降神仪式」对于弥萨格守密人来说，实在是太过敏感的关键词。
你正要追问下去，图鲁的触手却突然横在了你身前。","하지만 「강신 의식」은 미사그의 수호자에게 있어 그냥 지나칠 수 없는 중요한 단어였다.\n당신이 더 추궁하려는 순간, 툴루의 촉수가 갑자기 당신 앞을 가로막았다."
AvgDialog_23852_Content_68,aiMX,avg章5新_AvgDialog_C_M.csv,75,AvgDialog,Content,图鲁,有人过来了，提高戒备。,누가 왔다. 경계하도록.
AvgDialog_23852_Content_69,aiMY,avg章5新_AvgDialog_C_M.csv,76,AvgDialog,Content,,啪嗒……,철퍽... 철퍽...
AvgDialog_23852_Content_70,aiNa,avg章5新_AvgDialog_C_M.csv,77,AvgDialog,Content,,急促的脚步中混杂了类似脚蹼拍击地面的怪声，脚下传来轻微的震动，一个身影横冲直撞地从甲板另一头向你靠近。,"다급한 발소리에 물갈퀴로 바닥을 치는 듯한 기묘한 소리가 섞여 들려왔고, 발밑에서는 미세한 진동이 느껴졌다. 갑판 반대편에서 그림자 하나가 이쪽으로 돌진해 왔다."
AvgDialog_23852_Content_71,aiNb,avg章5新_AvgDialog_C_M.csv,78,AvgDialog,Content,鱼头怪物,咕…咕呜……,꾸... 꾸륵...
AvgDialog_23852_Content_72,aiNc,avg章5新_AvgDialog_C_M.csv,79,AvgDialog,Content,墨菲？,哇——救命啊——,으악—— 살려줘——
AvgDialog_23852_Content_73,aiNd,avg章5新_AvgDialog_C_M.csv,80,AvgDialog,Content,墨菲？,帮帮我！！%player%！,도와줘!! %player%!
AvgDialog_23852_Content_74,aiNe,avg章5新_AvgDialog_C_M.csv,81,AvgDialog,Content,,少女冲到了你身边，说话上气不接下气，却像抓住救命稻草似地扯着你的斗篷下摆。,"소녀는 당신에게 달려와 숨을 헐떡이며, 지푸라기라도 잡는 심정으로 망토 자락을 붙잡았다."
AvgDialog_23852_Content_75,aiNf,avg章5新_AvgDialog_C_M.csv,82,AvgDialog,Content,鱼头怪物,还…@2…@1母！@2！,@2... @1머니를... @2!
AvgDialog_23852_Content_76,aiNg,avg章5新_AvgDialog_C_M.csv,83,AvgDialog,Content,,这些身躯类人，却有着水生生物特征的敌人发出了怪异的呜咽。声音无序刺耳，你却莫名领会到了他们的意思。,"인간과 비슷한 몸에 수중생물의 특징을 가진 적들이 기이한 울음소리를 냈다. 소리는 혼란스럽고 귀에 거슬렸지만, 왠지 그들의 의도를 이해할 수 있었다."
AvgDialog_23852_Content_77,aiNh,avg章5新_AvgDialog_C_M.csv,84,AvgDialog,Content,玩家,他们在说……“还给我们”？,저들...「돌려줘」라고 말하는 건가?
AvgDialog_23852_Content_78,aiNi,avg章5新_AvgDialog_C_M.csv,85,AvgDialog,Content,,"无序的咆哮在你耳中变得更加清晰。
只差一点，只差一点你就能听懂他们想要什么——",혼란스러운 포효가 귓가에서 점점 더 선명해졌다.\n조금만 더 있으면 그들이 원하는 것을 알 수 있을 것만 같은데——
AvgDialog_23852_Content_79,aiNj,avg章5新_AvgDialog_C_M.csv,86,AvgDialog,Content,,在你因此而失神的片刻，少女一脚狠狠踩在了你的皮鞋上。,"당신이 생각에 잠긴 사이, 소녀가 당신의 구두를 힘껏 밟았다."
AvgDialog_23852_Content_80,aiNl,avg章5新_AvgDialog_C_M.csv,87,AvgDialog,Content,玩家,嘶——,아야——
AvgDialog_23852_Content_81,aiNm,avg章5新_AvgDialog_C_M.csv,88,AvgDialog,Content,墨菲？,你就只是看着吗！做点什么啊！,그냥 보고만 있을 거야!? 뭐라도 좀 해보라고!
AvgDialog_23852_Content_82,aiNn,avg章5新_AvgDialog_C_M.csv,89,AvgDialog,Content,墨菲？,还有你！别看着我，给本小姐专心一点！小心别被他们抓走了。,너도! 나만 보지 말고 집중해! 저들에게 잡히지 않게 조심하라고.
AvgDialog_23852_Content_83,aiNo,avg章5新_AvgDialog_C_M.csv,90,AvgDialog,Content,,图鲁别过脸去，不再看你和少女。触肢大力挥舞，将前仆后继的敌人一一横扫出船外。,툴루는 당신과 소녀에게서 고개를 돌렸다. 그의 촉수가 쉴 새 없이 몰려드는 적들을 차례차례 배 밖으로 쓸어냈다.
AvgDialog_23852_Content_84,aiNp,avg章5新_AvgDialog_C_M.csv,91,AvgDialog,Content,图鲁,还有增援，他们是冲着你来的。,증원군이 온다. 놈들은 그대를 노리고 있어.
AvgDialog_23852_Content_85,aiNq,avg章5新_AvgDialog_C_M.csv,92,AvgDialog,Content,,少女抿了抿嘴，片刻后眼睛一亮，露出灵光一闪的神情。,"소녀는 입술을 꾹 다물었지만, 잠시 후 눈을 빛내며 무언가 떠오른 듯한 표정을 지었다."
AvgDialog_23852_Content_86,aiNr,avg章5新_AvgDialog_C_M.csv,93,AvgDialog,Content,墨菲？,去船舱里！能暂时躲开他们。,선실로 가! 그럼 잠시 저들을 피할 수 있을 거야.
AvgDialog_23852_Content_87,aiNs,avg章5新_AvgDialog_C_M.csv,94,AvgDialog,Content,,少女自顾自往后走了几步，你赶紧护着她跟了上去。只见她踢开几块木板，甲板上赫然露出了一扇地门。,"소녀는 제멋대로 몇 걸음 뒤로 물러섰고, 당신은 서둘러 그녀를 보호하며 뒤따라갔다. 그녀가 나무판 몇 개를 걷어차자, 갑판에서 철문이 드러났다."
AvgDialog_23852_Content_88,aiNt,avg章5新_AvgDialog_C_M.csv,95,AvgDialog,Content,玩家,暗门？！,이런 곳에 비밀문이?!
AvgDialog_23852_Content_89,aiNu,avg章5新_AvgDialog_C_M.csv,96,AvgDialog,Content,墨菲？,什么暗门？你就非得在这个节骨眼和本小姐开玩笑吗！,비밀문? 이런 상황에 농담이나 하고 있을 때야!
AvgDialog_23852_Content_90,aiNw,avg章5新_AvgDialog_C_M.csv,97,AvgDialog,Content,墨菲？,又不是没进过船舱，别墨迹了，准备好！,선실에 들어가 본 적 없는 것도 아니잖아! 꾸물거리지 말고 서둘러!
AvgDialog_23852_Content_91,aiNx,avg章5新_AvgDialog_C_M.csv,98,AvgDialog,Content,,图鲁没有反对少女的计划，在他沉默的掩护下，你和少女一起拉开了铁门。,"툴루는 소녀의 계획에 반대하지 않고, 묵묵히 엄호했다. 당신과 소녀는 함께 철문을 열었다."
AvgDialog_23852_Content_92,aiNy,avg章5新_AvgDialog_C_M.csv,99,AvgDialog,Content,,门洞之下，铁质阶梯向下延伸，直进不可视之处。,문 아래로 철제 계단이 보이지 않는 곳까지 이어져 있었다.
AvgDialog_23852_Content_93,aiNz,avg章5新_AvgDialog_C_M.csv,100,AvgDialog,Content,墨菲？,快！你先下去！,빨리! 네가 먼저 내려가!
AvgDialog_23852_Content_94,aiNA,avg章5新_AvgDialog_C_M.csv,101,AvgDialog,Content,玩家,你没有战斗能力，我有保护你的义务——啊！,넌 싸울 능력이 없잖아. 내가 널 지켜야—— 으악!
AvgDialog_23852_Content_95,aiNB,avg章5新_AvgDialog_C_M.csv,102,AvgDialog,Content,,少女假装没听见你的唠叨，她仗着自己身材娇小，灵活地绕到了你身后。,"소녀는 당신의 잔소리를 못 들은 척하며, 작은 몸집을 이용해 당신 뒤로 재빨리 돌아갔다."
AvgDialog_23852_Content_96,aiNC,avg章5新_AvgDialog_C_M.csv,103,AvgDialog,Content,,——然后，狠狠一脚将你踹进了黝黑的门洞里。,"——그리고는, 당신을 어두운 문안으로 힘껏 걷어찼다."
AvgDialog_23852_Content_97,aiND,avg章5新_AvgDialog_C_M.csv,104,AvgDialog,Content,玩家,<SmallShake:痛痛痛……>,<SmallShake:아야야...>
AvgDialog_23852_Content_98,aiNE,avg章5新_AvgDialog_C_M.csv,105,AvgDialog,Content,,你好像摔进了一团柔软的海草中，鱼类的腥、海水的咸一股脑冲进鼻腔，让你本就钝痛的脑袋感到又一阵天旋地转。,"당신은 부드러운 해초 더미 위로 떨어진 것 같았다. 생선 비린내와 바닷물의 짠 내가 한꺼번에 콧속으로 밀려 들어와, 욱신거리던 머리가 더욱 어지러워졌다."
AvgDialog_23852_Content_99,aiNF,avg章5新_AvgDialog_C_M.csv,106,AvgDialog,Content,墨菲？,喂！你也别撑了，快下来！,거기! 버티지 말고 빨리 내려와!
AvgDialog_23852_Content_100,aiKU,avg章5新_AvgDialog_C_M.csv,107,AvgDialog,Content,,"图鲁将又一个鱼人怪物扫出船舷，这才终于偏头看向你们。
他伸手扶上门沿，下一个动作却脱离了你的预料。","툴루는 어인 괴물 한 마리를 더 배 밖으로 던져버리고 나서야 당신들을 돌아봤다.\n그는 문에 손을 얹었지만, 다음 행동은 예상 밖이었다."
AvgDialog_23852_Content_101,aiKV,avg章5新_AvgDialog_C_M.csv,108,AvgDialog,Content,图鲁,"无碍，你们先行与其他人会合。
余需要去确认他们没有放弃举行仪式的原因。",문제없다. 너희는 먼저 다른 이들과 합류하도록. \n짐은 놈들이 의식을 포기하지 않은 이유를 확인할 필요가 있다.
AvgDialog_23852_Content_102,aiKW,avg章5新_AvgDialog_C_M.csv,109,AvgDialog,Content,,铁门被大力合上，你和少女刹那间陷入了完全的黑暗。,"철문이 세게 닫히고, 당신과 소녀는 순식간에 완전한 어둠 속에 갇혔다."
AvgDialog_23852_Content_103,aiKX,avg章5新_AvgDialog_C_M.csv,110,AvgDialog,Content,,少女发出了一声不服气的鼻音，熟练地转动绞盘，锁死了门锁。,"소녀는 불만스러운 듯 콧방귀를 뀌더니, 능숙하게 핸들을 돌려 문을 잠갔다."
AvgDialog_23852_Content_104,aiKY,avg章5新_AvgDialog_C_M.csv,111,AvgDialog,Content,墨菲？,呼——应该暂时安全了。,휴... 일단은 안전하겠네.
AvgDialog_23852_Content_105,aiKZ,avg章5新_AvgDialog_C_M.csv,112,AvgDialog,Content,,少女按下了开关，老旧的电灯闪烁几下后，光线向四周铺开，驱散了黑暗。,"소녀가 스위치를 누르자 낡은 전등이 몇 번 깜빡이더니, 이내 빛이 퍼져나갔다."
